Intel Core i5-5300U @ 2.30GHz;3845
Intel Core i7-2620M @ 2.70GHz;3842
Intel Xeon L7455 @ 2.13GHz;3836
AMD Athlon II X4 555;3830
Intel Core i5-3210M @ 2.50GHz;3829
Intel Core i5-4570TE @ 2.70GHz;3827
Intel Xeon X3350 @ 2.66GHz;3820
Intel Core i3-6157U @ 2.40GHz;3819
AMD Athlon II X4 553;3814
AMD Opteron 8439 SE;3813
Intel Pentium D1508 @ 2.20GHz;3813
Intel Core i7-3537U @ 2.00GHz;3810
Intel Pentium G4500 @ 3.50GHz;3792
Intel Core i7-4500U @ 1.80GHz;3785
Intel Core i5-2540M @ 2.60GHz;3783
Intel Core i5-4310U @ 2.00GHz;3782
AMD Phenom II X4 960T;3772
Intel Core i3-6100E @ 2.70GHz;3769
Intel Atom C2750 @ 2.40GHz;3768
AMD A10-9600P;3766
Intel Xeon E5-2603 v2 @ 1.80GHz;3766
Intel Xeon L3360 @ 2.83GHz;3764
Intel Core i3-7100U @ 2.40GHz;3760
AMD Phenom II X4 973;3759
Intel Core2 Quad Q9450 @ 2.66GHz;3757
Intel Core i5-2560M @ 2.70GHz;3752
Intel Xeon E5430 @ 2.66GHz;3751
AMD Phenom II X4 977;3750
Intel Core i7-4610Y @ 1.70GHz;3746
Intel Core i5-4300U @ 1.90GHz;3740
Intel Core i7-7Y75 @ 1.30GHz;3738
Intel Core i3-2102 @ 3.10GHz;3736
Intel Core i7-920XM @ 2.00GHz;3727
Intel Core i5-750 @ 2.67GHz;3719
Intel Xeon L5506 @ 2.13GHz;3715
Intel Pentium G3470 @ 3.60GHz;3714
AMD A12-9700P;3712
Intel Core i3-2105 @ 3.10GHz;3712
Intel Xeon L5430 @ 2.66GHz;3712
Intel Core m3-8100Y @ 1.10GHz;3709
AMD A10-6700T APU;3705
AMD Phenom II X4 B50;3696
Intel Core i3-3220T @ 2.80GHz;3696
Intel Pentium G3450 @ 3.40GHz;3696
Intel Core i3-2100 @ 3.10GHz;3693
AMD Phenom II X4 B95;3676
Intel Core i5-7Y57 @ 1.20GHz;3676
Intel Core i7-4550U @ 1.50GHz;3676
AMD A10-9620P;3673
Intel Core i3-5157U @ 2.50GHz;3670
Intel Core i3-3240T @ 2.90GHz;3666
AMD Opteron 4170 HE;3664
Intel Core2 Extreme Q6800 @ 2.93GHz;3655
AMD Phenom II X4 945;3652
Intel Core i5-3437U @ 1.90GHz;3628
Intel Core2 Extreme Q6850 @ 3.00GHz;3622
AMD Phenom FX-7750 Quad-Core;3616
Intel Core i3-3250T @ 3.00GHz;3614
Intel Core i5-4350U @ 1.40GHz;3610
AMD A10-7400P;3606
Intel Xeon E3-1220L @ 2.20GHz;3606
Intel Core i3-6100U @ 2.30GHz;3604
AMD Phenom II X4 840T;3596
Intel Core i5-5250U @ 1.60GHz;3595
Intel Core i5-2520M @ 2.50GHz;3593
Intel Xeon E5-2603 @ 1.80GHz;3591
Intel Xeon E5-2403 v2 @ 1.80GHz;3590
AMD Phenom II X4 940;3588
Intel Pentium G3460 @ 3.50GHz;3584
Intel Core i5-4260U @ 1.40GHz;3580
AMD Athlon II X4 651 Quad-Core;3575
Intel Core i5-3427U @ 1.80GHz;3550
AMD Phenom II X4 850;3547
Intel Core i5-7Y54 @ 1.20GHz;3547
Intel Core i7-3517U @ 1.90GHz;3540
AMD Opteron 2384;3538
AMD Opteron 2386 SE;3538
AMD A8-3870K APU;3536
Intel Pentium G4400 @ 3.30GHz;3535
AMD PRO A10-8700B;3530
Intel Core i3-7020U @ 2.30GHz;3525
Intel Xeon X5365 @ 3.00GHz;3524
Intel Xeon E5-2403 @ 1.80GHz;3523
Intel Core m3-7Y30 @ 1.00GHz;3522
Intel Core i5-5350U @ 1.80GHz;3520
Intel Core2 Quad Q9500 @ 2.83GHz;3520
Intel Core2 Quad Q9505 @ 2.83GHz;3520
AMD PRO A8-8600B;3518
Intel Core i5-680 @ 3.60GHz;3513
AMD Phenom II X4 840;3508
Intel Celeron G4930 @ 3.20GHz;3503
Intel Xeon L5420 @ 2.50GHz;3501
Intel Core i5-5200U @ 2.20GHz;3497
AMD Phenom II 42 TWKR Black Edition;3489
Intel Core i5-2510E @ 2.50GHz;3483
AMD Athlon II X4 650;3482
Intel Xeon E5420 @ 2.50GHz;3482
Intel Pentium G4500T @ 3.00GHz;3471
AMD Phenom II X4 B45;3470
Intel Core m7-6Y75 @ 1.20GHz;3466
AMD Athlon II X4 645;3465
AMD A8-3850 APU;3458
Intel Core2 Extreme Q9300 @ 2.53GHz;3457
Quad-Core AMD Opteron 1389;3446
Quad-Core AMD Opteron 1385;3442
AMD A10-8700P;3440
AMD Phenom II X4 830;3434
Intel Core i3-4100M @ 2.50GHz;3432
Intel Core2 Extreme Q9200 @ 2.40GHz;3415
Intel Core i7-840QM @ 1.87GHz;3412
AMD Phenom II X4 925;3411
Intel Core i5-4210U @ 1.70GHz;3404
Intel Core i5-2450M @ 2.50GHz;3401
Intel Xeon X3230 @ 2.66GHz;3397
Intel Pentium G3420 @ 3.20GHz;3395
Intel Pentium G3430 @ 3.30GHz;3395
AMD Phenom II X4 820;3393
AMD Phenom II X4 920;3389
Intel Core i3-3130M @ 2.60GHz;3389
AMD Phenom II X4 B35;3387
Intel Pentium G2140 @ 3.30GHz;3377
Intel Core i5-4250U @ 1.30GHz;3373
Intel Xeon E5607 @ 2.27GHz;3371
Intel Xeon L5410 @ 2.33GHz;3358
Intel Pentium G3260 @ 3.30GHz;3356
Intel Core i5-655K @ 3.20GHz;3353
AMD Phenom II X4 B40;3352
Intel Core m5-6Y54 @ 1.10GHz;3349
AMD Phenom II X4 B93;3345
Intel Atom C2750 @ 2.41GHz;3344
Intel Xeon X3430 @ 2.40GHz;3344
AMD Athlon II X4 641 Quad-Core;3343
Intel Xeon X3330 @ 2.66GHz;3340
AMD A10-5750M APU;3339
AMD A8-7200P;3338
Intel Core2 Quad Q9400 @ 2.66GHz;3337
Intel Pentium G3440 @ 3.30GHz;3319
Intel Core m3-7Y32 @ 1.10GHz;3318
AMD Athlon II X4 640;3315
Intel Core i5-2515E @ 2.50GHz;3313
Intel Core i5-670 @ 3.47GHz;3309
Intel Xeon X3320 @ 2.50GHz;3306
Intel Core i5-2415M @ 2.30GHz;3303
AMD Phenom II X4 B25;3297
Intel Celeron G4900 @ 3.10GHz;3293
Intel Core i5-2430M @ 2.40GHz;3287
Intel Core i5-4200U @ 1.60GHz;3281
Intel Core2 Quad Q6700 @ 2.66GHz;3278
AMD A8-6500T APU;3276
Intel Core i3-7102E @ 2.10GHz;3266
Intel Xeon E5410 @ 2.33GHz;3261
AMD Opteron 3260 HE;3259
Intel Core i3-4000M @ 2.40GHz;3258
Intel Celeron G4920 @ 3.20GHz;3255
AMD Phenom II X4 910e;3254
AMD A8-8600P;3248
AMD Phenom II X4 910;3247
Intel Core i5-660 @ 3.33GHz;3246
Intel Core2 Quad Q9100 @ 2.26GHz;3242
Intel Pentium G3250 @ 3.20GHz;3241
Intel Core m5-6Y57 @ 1.10GHz;3236
Intel Core i5-2435M @ 2.40GHz;3232
AMD Athlon II X4 635;3231
Intel Core i7-2655LE @ 2.20GHz;3229
Intel Core i5-3337U @ 1.80GHz;3228
Intel Core i3-3120M @ 2.50GHz;3226
Intel Core i7-3689Y @ 1.50GHz;3220
Intel Core i7-820QM @ 1.73GHz;3220
AMD FX-7500 APU;3203
Intel Core i3-4330TE @ 2.40GHz;3201
Intel Pentium G2130 @ 3.20GHz;3200
AMD Athlon II X4 638 Quad-Core;3198
Intel Core i3-5020U @ 2.20GHz;3198
Intel Pentium 4417U @ 2.30GHz;3197
Intel Core i3-6102E @ 1.90GHz;3196
Intel Core i5-661 @ 3.33GHz;3194
Intel Core i7-740QM @ 1.73GHz;3191
AMD Opteron 2378;3179
Intel Xeon X3323 @ 2.50GHz;3177
Intel Pentium 5405U @ 2.30GHz;3175
AMD Athlon X4 640;3172
Intel Core i5-2410M @ 2.30GHz;3172
Intel Xeon X5355 @ 2.66GHz;3170
Intel Pentium G4400T @ 2.90GHz;3167
AMD Opteron 4162 EE;3166
AMD A6-3670 APU;3164
Intel Atom C2758 @ 2.40GHz;3162
Intel Core2 Quad Q8400 @ 2.66GHz;3162
AMD Phenom 9850B Quad-Core;3160
Intel Core i3-2120T @ 2.60GHz;3155
Intel Pentium G3240 @ 3.10GHz;3153
AMD A10 PRO-7350B APU;3152
Intel Core2 Quad Q9300 @ 2.50GHz;3152
Intel Core i7-3517UE @ 1.70GHz;3150
Intel Pentium 4415U @ 2.30GHz;3150
AMD Athlon II X4 631 Quad-Core;3145
AMD A6-3650 APU;3140
Intel Celeron G3900 @ 2.80GHz;3131
AMD Athlon II X4 630;3130
Intel Celeron G3920 @ 2.90GHz;3129
Intel Pentium G3220 @ 3.00GHz;3125
Intel Xeon E5507 @ 2.27GHz;3125
AMD Phenom II X4 810;3120
Intel Xeon E7- 2830 @ 2.13GHz;3118
AMD R-464L APU;3117
AMD A6-7480;3116
AMD A10-4600M APU;3115
AMD A8-3820 APU;3106
Intel Pentium G3440T @ 2.80GHz;3101
Intel Celeron G4900T @ 2.90GHz;3096
Intel Core i5-650 @ 3.20GHz;3095
Intel Core i5-3317U @ 1.70GHz;3091
AMD PRO A6-8570;3088
Intel Xeon X3220 @ 2.40GHz;3088
AMD A10-5757M APU;3084
Intel Core i3-3110M @ 2.40GHz;3082
AMD Phenom II X4 905e;3080
Intel Pentium G2120 @ 3.10GHz;3079
Intel Core i3-6006U @ 2.00GHz;3076
Intel Core i3-2330E @ 2.20GHz;3073
AMD Opteron 2427;3069
AMD Phenom II X3 B77;3067
AMD Opteron 1381;3065
AMD Opteron X2170 APU;3059
Intel Core i3-5010U @ 2.10GHz;3059
Intel Xeon E5606 @ 2.13GHz;3054
Intel Core i3-4120U @ 2.00GHz;3050
Intel Celeron G3950 @ 3.00GHz;3049
Intel Celeron G3930 @ 2.90GHz;3036
AMD A6-8550;3032
AMD A6-9500;3030
Intel Core m3-6Y30 @ 0.90GHz;3025
Intel Pentium 1403 v2 @ 2.60GHz;3018
Intel Xeon L5408 @ 2.13GHz;3014
AMD A8-3800 APU;3010
AMD Phenom 9950 Quad-Core;3009
Intel Core i7-720QM @ 1.60GHz;3008
Intel Pentium G3420T @ 2.70GHz;3008
AMD Phenom 2 X4 12000;3005
AMD A8-5550M APU;3002
AMD Athlon II X4 655;2998
AMD Phenom II X4 805;2998
AMD Phenom 7950 Quad-Core;2991
Intel Core M-5Y71 @ 1.20GHz;2991
AMD Phenom II X3 740;2985
Intel Core i3-2100T @ 2.50GHz;2980
Intel Core2 Quad Q8300 @ 2.50GHz;2979
Intel Xeon X6550 @ 2.00GHz;2977
Intel Core i3-5015U @ 2.10GHz;2976
Intel Xeon E5506 @ 2.13GHz;2975
Intel Core i5-4302Y @ 1.60GHz;2971
AMD PRO A6-8550B;2970
Intel Celeron G3930TE @ 2.70GHz;2970
Intel Pentium G3250T @ 2.80GHz;2969
Intel Pentium G3450T @ 2.90GHz;2967
AMD A8-5557M APU;2956
AMD Opteron 2374 HE;2951
AMD PRO A6-9500;2950
AMD Phenom FX-5200 Quad-Core;2948
Intel Core2 Quad Q6600 @ 2.40GHz;2946
AMD Opteron 3250 HE;2942
AMD Opteron 4122;2942
AMD Opteron 6134;2938
Intel Core i3-560 @ 3.33GHz;2935
Intel Core i5-3439Y @ 1.50GHz;2930
Intel Pentium G3260T @ 2.90GHz;2930
Intel Pentium 4405U @ 2.10GHz;2929
AMD Athlon II X4 620;2928
Intel Celeron G3900T @ 2.60GHz;2925
Six-Core AMD Opteron 2419 EE;2925
AMD Athlon 5370 APU;2915
Intel Core i3-4158U @ 2.00GHz;2914
Intel Core M-5Y70 @ 1.10GHz;2912
Intel Celeron G1850 @ 2.90GHz;2909
AMD A10-4657M APU;2906
AMD Athlon II X4 620e;2906
AMD A10-7300 APU;2904
Intel Pentium Silver J5005 @ 1.50GHz;2904
Intel Core i3-4110U @ 1.90GHz;2902
Intel Core i3-5005U @ 2.00GHz;2902
Intel Core i5-4230U @ 1.90GHz;2902
Intel Core i7-2637M @ 1.70GHz;2900
AMD Athlon II X4 615e;2899
AMD Phenom II X3 B75;2897
AMD Phenom X4 Quad-Core GP-9730;2897
AMD Athlon X4 635;2891
AMD A6-9500E;2889
AMD Phenom 9850 Quad-Core;2886
Intel Xeon E5345 @ 2.33GHz;2886
Intel Pentium G4400TE @ 2.40GHz;2885
AMD Phenom II X4 900e;2882
Intel Pentium G2030 @ 3.00GHz;2867
AMD Athlon II X3 460;2864
AMD Athlon X4 620;2861
Intel Celeron G1840 @ 2.80GHz;2860
Intel Pentium G3240T @ 2.70GHz;2840
Intel Core i3-2310E @ 2.10GHz;2839
Celeron Dual-Core Q8300 @ 2.50GHz;2837
Intel Xeon E5405 @ 2.00GHz;2835
Intel Core i7-2677M @ 1.80GHz;2833
Intel Core M-5Y31 @ 0.90GHz;2832
Intel Core i3-550 @ 3.20GHz;2829
Intel Core i7-640M @ 2.80GHz;2828
AMD PRO A6-8570E;2824
AMD Opteron 2350;2820
Intel Core M-5Y10c @ 0.80GHz;2820
AMD Opteron 2356;2814
Intel Core i7-2617M @ 1.50GHz;2812
Intel Pentium G870 @ 3.10GHz;2812
AMD Phenom 9750 Quad-Core;2811
Intel Core i5-4422E @ 1.80GHz;2806
Intel Core2 Quad Q8200 @ 2.33GHz;2806
AMD A8-7100 APU;2797
AMD A6-3620 APU;2793
AMD Athlon II X4 610e;2793
AMD Phenom II X4 B05e;2792
AMD Opteron 2373 EE;2789
Intel Core i3-4025U @ 1.90GHz;2789
AMD A6-7400K APU;2783
Intel Core i3-2370M @ 2.40GHz;2779
AMD PRO A4-8350B;2776
Intel E3000 @ 3.40GHz;2767
Intel Celeron G3930T @ 2.70GHz;2766
AMD Athlon II X3 455;2765
AMD Opteron 1356;2765
AMD A10-5745M APU;2764
Intel Pentium G2100T @ 2.60GHz;2763
AMD PRO A6-7350B;2759
Intel Xeon L5335 @ 2.00GHz;2756
Intel Pentium G2020 @ 2.90GHz;2753
AMD A8-7410 APU;2751
Intel Celeron G1820 @ 2.70GHz;2749
Intel Pentium 1403 @ 2.60GHz;2742
Intel Xeon X3210 @ 2.13GHz;2740
AMD Phenom II X4 B15e;2736
AMD Phenom II X3 B73;2735
Intel Pentium G860 @ 3.00GHz;2735
AMD A6-7470K;2727
Intel Core i3-4030U @ 1.90GHz;2718
AMD PRO A6-9500E;2717
AMD Athlon II X4 605e;2716
Intel Core i7-620M @ 2.67GHz;2716
AMD Phenom X4 Quad-Core GP-9830;2715
AMD Phenom 9750B Quad-Core;2709
AMD A6-3600 APU;2707
AMD Phenom II X940 Quad-Core;2695
Intel Core i5-2557M @ 1.70GHz;2694
AMD Phenom X4 Quad-Core GP-9930;2690
Intel Core i3-540 @ 3.07GHz;2684
Intel Xeon E5504 @ 2.00GHz;2680
Intel Celeron G3900E @ 2.40GHz;2679
AMD Opteron 3320 EE;2675
AMD A6-7310 APU;2673
AMD Phenom II X3 720;2667
AMD A8-4500M APU;2665
Intel Pentium G850 @ 2.90GHz;2662
AMD A8 PRO-7150B APU;2653
Intel Core M-5Y10 @ 0.80GHz;2653
AMD Phenom II N830 3+1;2652
AMD Phenom II X920 Quad-Core;2650
AMD Phenom II X3 715;2649
Intel Celeron J4105 @ 1.50GHz;2646
AMD Opteron 2380;2640
AMD Phenom 9650 Quad-Core;2635
AMD Opteron 1354;2630
Intel Core i3-2350M @ 2.30GHz;2629
AMD A6 PRO-7400B;2621
AMD Athlon II X3 450;2621
Intel Core i3-2348M @ 2.30GHz;2621
AMD A6-6420B APU;2612
AMD A8-3550MX APU;2610
AMD Athlon 5350 APU;2610
AMD A10-4655M APU;2605
AMD Phenom 9450e Quad-Core;2599
Intel Pentium G2010 @ 2.80GHz;2599
AMD Athlon II X4 6400e;2594
Intel Celeron G3900TE @ 2.30GHz;2591
Intel Pentium G645 @ 2.90GHz;2588
AMD A8-5545M APU;2584
Intel Core i7-2630UM @ 1.60GHz;2584
Intel Core i5-580M @ 2.67GHz;2582
Intel Core i5-560M @ 2.67GHz;2578
Intel Celeron G1620 @ 2.70GHz;2577
AMD A8-6410 APU;2576
AMD Phenom 9600B Quad-Core;2575
AMD Athlon X3 435;2574
AMD Athlon II X3 445;2572
Intel Celeron G1830 @ 2.80GHz;2568
AMD Athlon II X3 440;2567
Intel Core i3-530 @ 2.93GHz;2565
Intel Pentium G3220T @ 2.60GHz;2560
Intel Pentium G840 @ 2.80GHz;2560
Intel Celeron G1840T @ 2.50GHz;2554
Intel Xeon X5270 @ 3.50GHz;2553
Intel Core i3-2328M @ 2.20GHz;2545
AMD Phenom 9550 Quad-Core;2544
Intel Core i7-610E @ 2.53GHz;2544
AMD A9-9430;2540
AMD A9-9410;2539
Intel Atom C3558 @ 2.20GHz;2538
AMD A4-6250J APU;2537
Intel Core i3-2330M @ 2.20GHz;2529
AMD A4-7210 APU;2528
Intel Core2 Quad Q9000 @ 2.00GHz;2525
Intel Pentium G640 @ 2.80GHz;2520
AMD Embedded G-Series GX-420GI Radeon R7E;2519
AMD Phenom FX-5000 Quad-Core;2517
AMD PRO A6-8500B;2516
AMD Phenom II N970 Quad-Core;2515
Intel Xeon E5335 @ 2.00GHz;2513
Intel Core M-5Y51 @ 1.10GHz;2508
Intel Pentium 3825U @ 1.90GHz;2508
Intel Core i3-4030Y @ 1.60GHz;2507
AMD Athlon X4 605e;2505
Intel Core i5-4300Y @ 1.60GHz;2502
Pentium Dual-Core E6000 @ 3.46GHz;2501
AMD A9-9425;2496
Intel Celeron G1820T @ 2.40GHz;2495
Intel Celeron G1630 @ 2.80GHz;2493
AMD GX-424CC SOC;2491
Intel Celeron G1610 @ 2.60GHz;2488
Intel Pentium G2030T @ 2.60GHz;2488
Intel Core i5 E 520 @ 2.40GHz;2486
AMD Phenom II N950 Quad-Core;2483
Intel Core i7-2610UE @ 1.50GHz;2481
AMD Athlon II X3 435;2471
AMD A6-6310 APU;2470
Intel Core i3-3227U @ 1.90GHz;2468
AMD Athlon II X4 600e;2465
Intel Pentium Silver N5000 @ 1.10GHz;2457
Intel Atom C3538 @ 2.10GHz;2455
Intel Xeon X5260 @ 3.33GHz;2455
Intel Core i5-540M @ 2.53GHz;2453
AMD Opteron 2354;2450
AMD Phenom II X3 710;2448
Intel Core i3-4005U @ 1.70GHz;2446
Intel Core i3-4010U @ 1.70GHz;2442
AMD A6-5200 APU;2436
Intel Core i3-2310M @ 2.10GHz;2432
Intel Xeon E3113 @ 3.00GHz;2427
Intel Xeon E5240 @ 3.00GHz;2424
Intel Celeron G555 @ 2.70GHz;2422
Intel Pentium G2020T @ 2.50GHz;2418
Intel Xeon E7320 @ 2.13GHz;2413
AMD GX-420CA SOC;2412
AMD A8-3510MX APU;2410
AMD Embedded R-Series RX-216GD;2409
AMD A4 PRO-3340B;2402
AMD Athlon X3 455;2401
Intel Core i5-4200Y @ 1.40GHz;2399
Intel Core i5-480M @ 2.67GHz;2398
Intel Core2 Duo E8600 @ 3.33GHz;2398
Intel Pentium 2030M @ 2.50GHz;2398
Intel Xeon X5272 @ 3.40GHz;2394
Intel Pentium G3320TE @ 2.30GHz;2389
AMD A6-6420K APU;2388
AMD PRO A6-8530B;2388
Intel Core M-5Y10a @ 0.80GHz;2387
Intel Core i3-2332M @ 2.20GHz;2382
AMD Phenom II X4 8700e;2377
Intel Core i5-4210Y @ 1.50GHz;2375
Intel Core i3-2312M @ 2.10GHz;2374
Intel Pentium G630 @ 2.70GHz;2371
Intel Celeron 3965U @ 2.20GHz;2369
Intel Core i5-520M @ 2.40GHz;2367
Intel Celeron 2000E @ 2.20GHz;2365
Intel Xeon E5603 @ 1.60GHz;2364
Intel Celeron G1620T @ 2.40GHz;2362
AMD A8-3530MX APU;2354
AMD A4 PRO-7300B APU;2353
Intel Core2 Duo E8290 @ 2.83GHz;2353
AMD A9-9420;2339
AMD A4-6320 APU;2329
AMD Phenom 9350e Quad-Core;2320
Intel Core i5-2467M @ 1.60GHz;2319
Intel Core i5-460M @ 2.53GHz;2319
AMD Opteron 1352;2316
AMD Athlon II X3 425;2315
AMD Athlon X3 445;2314
AMD A6-6400K APU;2313
AMD A4-7300 APU;2312
Intel Celeron 2970M @ 2.20GHz;2312
Intel Core i5-4220Y @ 1.60GHz;2307
AMD A9-9400;2306
Intel Core i3-3217U @ 1.80GHz;2305
AMD Athlon X2 280;2303
AMD Phenom 9600 Quad-Core;2303
AMD Opteron X3216 APU;2292
AMD E2-7110 APU;2291
Intel Celeron G550 @ 2.60GHz;2290
Intel Xeon E5320 @ 1.86GHz;2288
Intel Pentium G620 @ 2.60GHz;2286
AMD Athlon II X3 420e;2285
AMD Opteron 2376;2283
AMD A6-6400B APU;2281
Intel Core2 Duo E8500 @ 3.16GHz;2281
AMD Phenom II N930 Quad-Core;2274
AMD PRO A4-3350B APU;2274
Intel Xeon L5310 @ 1.60GHz;2274
Intel Pentium 2020M @ 2.40GHz;2273
Intel Xeon L3110 @ 3.00GHz;2273
Intel Xeon L5240 @ 3.00GHz;2271
Intel Pentium 3560M @ 2.40GHz;2269
Intel Pentium J4205 @ 1.50GHz;2269
Intel Core i5-4202Y @ 1.60GHz;2262
Intel Pentium 3550M @ 2.30GHz;2262
Intel Celeron N4100 @ 1.10GHz;2257
Intel Pentium G645T @ 2.50GHz;2257
Intel Celeron G1610T @ 2.30GHz;2256
AMD Opteron 8354;2255
AMD Athlon X2 370K Dual Core;2251
AMD Athlon II X3 415e;2247
Intel Core i7-640LM @ 2.13GHz;2247
AMD Opteron 2393 SE;2246
Intel Core i5-520 @ 2.40GHz;2244
AMD Phenom II X3 700e;2242
Intel Xeon E3120 @ 3.16GHz;2241
AMD Athlon II X3 425e;2239
AMD A6-5400B APU;2237
AMD Phenom X4 Quad-Core GP-9600;2235
Intel Celeron 1020E @ 2.20GHz;2232
AMD A4 PRO-7350B;2227
AMD Phenom II X3 705e;2227
AMD A4-6300 APU;2225
AMD Phenom II X2 565;2225
Intel Pentium 4415Y @ 1.60GHz;2222
Intel Core i5-3339Y @ 1.50GHz;2215
Intel Core i3-4020Y @ 1.50GHz;2214
Intel Xeon E5310 @ 1.60GHz;2214
Intel Core2 Duo E8700 @ 3.50GHz;2212
AMD Phenom X2 Dual-Core GE-5560;2206
AMD Phenom 9500 Quad-Core;2203
AMD A6-8500P;2202
AMD A6-3430MX APU;2200
Intel Celeron G540 @ 2.50GHz;2197
Intel Core i5 750S @ 2.40GHz;2197
AMD Athlon X3 425;2191
AMD Phenom II X620 Dual-Core;2189
HP Hexa-Core 2.0GHz;2178
AMD A4-6210 APU;2170
AMD A8-3520M APU;2169
Intel Atom C2558 @ 2.40GHz;2169
Intel Core i3-390M @ 2.67GHz;2165
Intel Core i3-3217UE @ 1.60GHz;2162
AMD A6-5400K APU;2160
AMD A6-9220;2160
AMD A4-6300B APU;2159
Intel Xeon E3110 @ 3.00GHz;2159
Intel Core i3-4012Y @ 1.50GHz;2157
AMD A4-5300B APU;2149
Intel Core2 Duo E8400 @ 3.00GHz;2148
Intel Atom C2550 @ 2.40GHz;2141
Intel Core2 Duo T9900 @ 3.06GHz;2137
Intel Pentium G6951 @ 2.80GHz;2135
Intel Xeon L5320 @ 1.86GHz;2135
Intel Core i5-450M @ 2.40GHz;2133
Intel Celeron G1820TE @ 2.20GHz;2132
AMD Athlon II X2 280;2128
Intel Celeron G530 @ 2.40GHz;2128
Intel Core2 Duo E8335 @ 2.93GHz;2128
AMD A4-5050 APU;2124
AMD A6-9225;2124
AMD Phenom II X2 B59;2124
AMD A8-4555M APU;2123
AMD Phenom 9150e Quad-Core;2114
Intel Celeron G540T @ 2.10GHz;2114
Intel Celeron J3455 @ 1.50GHz;2112
AMD Sempron 240;2110
AMD Athlon 5150 APU;2107
AMD Phenom II X2 511;2104
AMD A6-9230;2102
Intel Core i3-380M @ 2.53GHz;2093
Intel Core i5-430M @ 2.27GHz;2093
Intel Pentium G630T @ 2.30GHz;2089
AMD Embedded G-Series GX-224IJ Radeon R4E;2088
AMD Phenom II P960 Quad-Core;2086
AMD Athlon II X2 B28;2085
Intel Atom C2538 @ 2.40GHz;2085
AMD Phenom 8850B Triple-Core;2080
AMD Athlon X3 440;2078
AMD PRO A6-9500B;2076
Intel Core2 Extreme X9100 @ 3.06GHz;2076
AMD Phenom II X2 521;2071
Intel Xeon E3-1220L v3 @ 1.10GHz;2070
ZHAOXIN KaiXian ZX-C+ C4700@2.0GHz;2069
AMD Phenom II X2 570;2068
Intel Core2 Duo E8435 @ 3.06GHz;2068
Intel Core i5-2537M @ 1.40GHz;2064
AMD Phenom II X2 560;2062
AMD A4-5100 APU;2060
Intel Pentium 4405Y @ 1.50GHz;2059
Intel Pentium G6960 @ 2.93GHz;2059
AMD A6-3410MX APU;2058
AMD Phenom 8750 Triple-Core;2058
Intel Pentium 4410Y @ 1.50GHz;2050
AMD Phenom II X2 555;2042
Intel Atom T5700 @ 1.70GHz;2039
Intel Pentium N4200 @ 1.10GHz;2036
AMD Phenom 8750B Triple-Core;2034
Intel Pentium G620T @ 2.20GHz;2033
Intel Celeron G550T @ 2.20GHz;2032
AMD A6-3500 APU;2029
AMD Phenom 8450e Triple-Core;2026
Intel Pentium B980 @ 2.40GHz;2024
AMD Phenom II X2 550;2023
AMD Phenom II X640 Dual-Core;2021
AMD A4-5300 APU;2019
Intel Core i3-370M @ 2.40GHz;2015
Intel Core2 Duo P9700 @ 2.80GHz;2015
AMD A4-9125;2011
AMD Athlon II X3 400e;2009
AMD R-272F APU;2007
AMD A6-3420M APU;2004
Intel Core2 Duo T9800 @ 2.93GHz;2003
AMD Athlon II X3 405e;2000
AMD Phenom II N870 Triple-Core;2000
AMD Phenom X4 Quad-Core GP-9530;1994
Intel Core2 Duo E8300 @ 2.83GHz;1987
AMD Phenom 8650 Triple-Core;1986
AMD A8-3500M APU;1984
Intel Celeron 2950M @ 2.00GHz;1984
Intel Pentium G640T @ 2.40GHz;1979
Intel Celeron 4205U @ 1.80GHz;1977
AMD Athlon II X2 270;1975
Intel Pentium E6800 @ 3.33GHz;1974
Intel Pentium J2900 @ 2.41GHz;1973
AMD A10 Micro-6700T APU;1970
AMD GX-415GA SOC;1969
Intel Core i7-610 @ 2.53GHz;1969
AMD Phenom 8850 Triple-Core;1968
Intel Pentium 3805U @ 1.90GHz;1965
AMD A6-9220C;1962
Intel Core2 Duo E7600 @ 3.06GHz;1959
Intel Xeon 5160 @ 3.00GHz;1956
Intel Core2 Duo E8235 @ 2.80GHz;1955
AMD R-460L APU;1954
Intel Core i7-620LM @ 2.00GHz;1954
AMD A6-5357M APU;1953
Intel Pentium B970 @ 2.30GHz;1953
Intel Celeron 3765U @ 1.90GHz;1948
AMD A4-9120;1947
Intel Core2 Duo E6850 @ 3.00GHz;1946
Intel Celeron 3955U @ 2.00GHz;1943
AMD Athlon II X2 250e;1939
Intel Core i3-330E @ 2.13GHz;1935
AMD Phenom II N850 Triple-Core;1934
Intel Pentium N3540 @ 2.16GHz;1933
AMD Athlon X2 340 Dual Core;1932
Intel Pentium E6700 @ 3.20GHz;1932
AMD Phenom X3 8550;1931
Intel Core2 Duo T9600 @ 2.80GHz;1927
AMD Phenom II X2 B55;1926
AMD Phenom 8600B Triple-Core;1924
AMD E2-6110 APU;1919
AMD Opteron 2224 SE;1919
AMD A4-5000 APU;1918
AMD Phenom II X2 545;1918
Intel Celeron 3865U @ 1.80GHz;1918
Intel Pentium J3710 @ 1.60GHz;1913
Intel Pentium N3530 @ 2.16GHz;1911
AMD A4-4020 APU;1909
AMD A6-5350M APU;1906
AMD Athlon II X2 B26;1906
Intel Xeon @ 2.20GHz;1902
