/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx7600gt_ecs_1833712763;Видеокарта PCI-E 256Mb GeForce Fx7600Gt ECS;1230
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx7600gs_ecs_1833642537;Видеокарта PCI-E 256Mb GeForce Fx7600Gs ECS;1240
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx8400gs_inno3d_1801326718;Видеокарта PCI-E 256Mb GeForce Fx8400Gs Inno3D;1010
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx8400gs_msi_1800996454;Видеокарта PCI-E 256Mb GeForce Fx8400Gs MSI;1080
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx8400gs_leadtek_1801278387;Видеокарта PCI-E 256Mb GeForce Fx8400Gs Leadtek;1030
/krasnodar/tovary_dlya_kompyutera/videokarta_1849149700;Видеокарта;1300
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx7300le_ecs_1833828742;Видеокарта PCI-E 256Mb GeForce Fx7300Le ECS;1120
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx7600gs_ecs_1833200376;Видеокарта PCI-E 256Mb GeForce Fx7600Gs ECS;1230
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_896mb_geforce_gtx275_point_of_vie_1801477141;Видеокарта PCI-E 896Mb GeForce Gtx275 Point of Vie;3240
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_gts_250_palit_1769774942;Видеокарта PCI-E 512Mb GeForce Gts 250 Palit;2160
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_fx9800gt_msi_1801795309;Видеокарта PCI-E 512Mb GeForce Fx9800Gt MSI;1950
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_fx9600gt_manli_1801685265;Видеокарта PCI-E 512Mb GeForce Fx9600Gt Manli;1610
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx8600gts_gigabyte_1801557809;Видеокарта PCI-E 256Mb GeForce Fx8600Gts GigaByte;1480
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_gts_250_gainward_1801790424;Видеокарта PCI-E 512Mb GeForce Gts 250 GainWard;2150
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_fx9600gt_palit_1769569315;Видеокарта PCI-E 512Mb GeForce Fx9600Gt Palit;1680
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_x1600pro_sapphir_1801129664;Видеокарта PCI-E 256Mb ATI Radeon x1600Pro Sapphir;1250
/krasnodar/tovary_dlya_kompyutera/pci-e_nvidia_gtx260_msi_896mbgddr3256bit_1829201736;PCI-E Nvidia GTX260 MSI 896Mb/gddr3/256Bit;1900
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_fx8600gt_asus_1801805248;Видеокарта PCI-E 512Mb GeForce Fx8600Gt Asus;1330
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx650_kfa2_1801037010;Видеокарта PCI-E 1Gb GeForce Gtx650 KFA2;3880
/krasnodar/tovary_dlya_kompyutera/geforce_gtx_760_1851916721;GeForce GTX 760;3500
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_hd3850_power_col_1801700307;Видеокарта PCI-E 256Mb ATI Radeon HD3850 Power Col;2010
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_hd3870_asus_1801141004;Видеокарта PCI-E 256Mb ATI Radeon HD3870 Asus;2270
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx650ti_palit_1833175683;Видеокарта PCI-E 1Gb GeForce Gtx650Ti Palit;4970
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_hd3850_asus_1801130444;Видеокарта PCI-E 256Mb ATI Radeon HD3850 Asus;2040
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_fx9500gt_palit_ne29_1801850135;Видеокарта PCI-E 512Mb GeForce Fx9500Gt Palit NE29;1510
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx650ti_palit_1833860793;Видеокарта PCI-E 1Gb GeForce Gtx650Ti Palit;4890
/krasnodar/tovary_dlya_kompyutera/videokarta_gigabyte_geforce_gts_450_gv-n450oc-1gi_1835968627;Видеокарта GigaByte GeForce GTS 450 GV-N450OC-1GI;2000
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_hd6850_power_color_1095134086;Видеокарта PCI-E 1Gb ATI Radeon HD6850 Power Color;5510
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_x1300_club3d_1801952900;Видеокарта PCI-E 256Mb ATI Radeon x1300 Club3D;1050
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_x1600pro_asus_1801399712;Видеокарта PCI-E 256Mb ATI Radeon x1600Pro Asus;1290
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_hd3850_msi_1801389778;Видеокарта PCI-E 256Mb ATI Radeon HD3850 MSI;2020
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_x1300pro_asus_1383506950;Видеокарта PCI-E 256Mb ATI Radeon x1300Pro asus;1080
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_x1600pro_gigabyt_1801554756;Видеокарта PCI-E 256Mb ATI Radeon x1600Pro GigaByt;1280
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_x1300pro_gigabyt_1801221553;Видеокарта PCI-E 256Mb ATI Radeon x1300Pro GigaByt;1090
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_x1600pro_sapphir_1801179547;Видеокарта PCI-E 256Mb ATI Radeon x1600Pro Sapphir;1270
/krasnodar/tovary_dlya_kompyutera/videokarta_gforce_nvidia_1050ti_1841561763;Видеокарта Gforce Nvidia 1050ti;6000
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx650_asus_1800979923;Видеокарта PCI-E 1Gb GeForce Gtx650 Asus;3940
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx650_asus_1801801922;Видеокарта PCI-E 1Gb GeForce Gtx650 Asus;3930
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx650_asus_1801020179;Видеокарта PCI-E 1Gb GeForce Gtx650 Asus;3960
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx560ti_evga_1833424476;Видеокарта PCI-E 1Gb GeForce Gtx560Ti evga;5070
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx650ti_msi_1406091673;Видеокарта PCI-E 1Gb GeForce Gtx650Ti MSI;4980
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx560ti_point_of_vie_1833295836;Видеокарта PCI-E 1Gb GeForce Gtx560Ti Point of Vie;5170
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_hd2400pro_vision_1801152408;Видеокарта PCI-E 256Mb ATI Radeon HD2400Pro Vision;1220
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_hd2400pro_vision_1801752995;Видеокарта PCI-E 256Mb ATI Radeon HD2400Pro Vision;1210
/krasnodar/tovary_dlya_kompyutera/gigabyte_geforce_gtx_1060_g1_gaming_3gb_v_otl_sost_1792938019;Gigabyte GeForce GTX 1060 G1 gaming 3GB В отл сост;5590
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx650_asus_1248181356;Видеокарта PCI-E 1Gb GeForce Gtx650 Asus;4030
/krasnodar/tovary_dlya_kompyutera/gtx_650ti_1_gb_1838422002;GTX 650ti 1 gb;1500
/krasnodar/tovary_dlya_kompyutera/igrovye_videokarty_bolshoy_vybor_1769215397;Игровые видеокарты большой выбор;1100
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx560_asus_1801294393;Видеокарта PCI-E 1Gb GeForce Gtx560 Asus;4330
/krasnodar/tovary_dlya_kompyutera/videokarta_asus_rx_480_4gb_gddr5_1850698273;Видеокарта Asus RX 480 4gb gddr5;5500
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx560ti_point_of_vie_1646295395;Видеокарта PCI-E 1Gb GeForce Gtx560Ti Point of Vie;4920
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_hd2400pro_asus_1801656634;Видеокарта PCI-E 256Mb ATI Radeon HD2400Pro Asus;1280
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_ati_radeon_hd2400pro_palit_1801930586;Видеокарта PCI-E 256Mb ATI Radeon HD2400Pro Palit;1260
/krasnodar/tovary_dlya_kompyutera/gtx_1050_2gb_1840442502;Gtx 1050 2gb;4800
/krasnodar/tovary_dlya_kompyutera/ofisnye_videokarty_1gb_v_ideale_1833548660;Офисные видеокарты 1GB в идеале;1000
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx550ti_inno3d_1833364192;Видеокарта PCI-E 1Gb GeForce Gtx550Ti Inno3D;4380
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx550ti_asus_1833385918;Видеокарта PCI-E 1Gb GeForce Gtx550Ti Asus;4520
/krasnodar/tovary_dlya_kompyutera/ofisnaya_videokarta_geforce_gt_520_1gb_1833121173;Офисная видеокарта Geforce GT 520 1GB;1200
/krasnodar/tovary_dlya_kompyutera/videokarta_zotac_geforce_gts250_1855584584;Видеокарта Zotac GeForce GTS250;1200
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_fx9500gt_inno3d_877837102;Видеокарта PCI-E 512Mb GeForce Fx9500Gt Inno3D;1530
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_384mb_geforce_fx9600gso_palit_1494507898;Видеокарта PCI-E 384Mb GeForce Fx9600Gso Palit;1480
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_ati_radeon_power_hd6850_power_1264701832;Видеокарта PCI-E 1Gb ATI Radeon Power HD6850 Power;5370
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_gt210_palit_1801648720;Видеокарта PCI-E 512Mb GeForce Gt210 Palit;1480
/krasnodar/tovary_dlya_kompyutera/videokarta_sapphire_hd_7770_radeon_ghz_edition_1843122053;Видеокарта Sapphire HD 7770 Radeon GHz Edition;2500
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gtx465_msi_1833412173;Видеокарта PCI-E 1Gb GeForce Gtx465 MSI;4330
/krasnodar/tovary_dlya_kompyutera/geforce_gtx_750ti_1853797891;Geforce GTX 750ti;5500
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts250_colorful_1833019367;Видеокарта PCI-E 1Gb GeForce Gts250 ColorFul;2750
/krasnodar/tovary_dlya_kompyutera/prodam_videokartu_gtx260_na_1800mb_1789494736;Продам видеокарту GTX260 на 1800мб;1500
/krasnodar/tovary_dlya_kompyutera/video_karta_gigabyte_nvidia_geforce_gt_740_1812485468;Видео карта GigaByte Nvidia geforce gt 740;2400
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_palit_1801349579;Видеокарта PCI-E 1Gb GeForce Gts450 Palit;4020
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_palit_1801275141;Видеокарта PCI-E 1Gb GeForce Gts450 Palit;3920
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_palit_1801483866;Видеокарта PCI-E 1Gb GeForce Gts450 Palit;3870
/krasnodar/tovary_dlya_kompyutera/igrovaya_rx_460_ot_msi_4gb_gddr5uspey_kupit_1840395318;Игровая RX 460 от MSI, 4gb gddr5,успей купить;3999
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts450_gainward_1801939740;Видеокарта PCI-E 1Gb GeForce Gts450 Gainward;3970
/krasnodar/tovary_dlya_kompyutera/moschnaya_gtx_1050ti_4gb_1627239201;Мощная GTX 1050ti 4GB;5500
/krasnodar/tovary_dlya_kompyutera/r9_280x_3gb_1832025314;R9 280x 3gb;3000
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_1gb_geforce_gts250_colorful_1833314461;Видеокарта PCI-E 1Gb GeForce Gts250 ColorFul;2760
/krasnodar/tovary_dlya_kompyutera/videokarta_agp_1gb_ati_radeon_hd4670_xfx_949580134;Видеокарта AGP 1Gb ATI Radeon HD4670 XFX;5290
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_fx7900gtx_asus_1801138172;Видеокарта PCI-E 512Mb GeForce Fx7900Gtx Asus;2220
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_fx9600gt_point_of_v_1801027944;Видеокарта PCI-E 512Mb GeForce Fx9600Gt Point of V;1620
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_geforce_gts_250_palit_1801591981;Видеокарта PCI-E 512Mb GeForce Gts 250 Palit;2150
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_640mb_geforce_fx8800gts_palit_1801274590;Видеокарта PCI-E 640Mb GeForce Fx8800Gts Palit;1740
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_64mb_geforce_fx7300gt_asus_1801267528;Видеокарта PCI-E 64Mb GeForce Fx7300Gt Asus;1020
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx7300gt_gigabyte_1801920130;Видеокарта PCI-E 256Mb GeForce Fx7300Gt GigaByte;1280
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_512mb_ati_radeon_hd4670_sapphire_952588652;Видеокарта PCI-E 512Mb ATI Radeon HD4670 Sapphire;1880
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx7600gs_leadtek_1801684593;Видеокарта PCI-E 256Mb GeForce Fx7600Gs Leadtek;1290
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_256mb_geforce_fx7600gt_palit_1801831975;Видеокарта PCI-E 256Mb GeForce Fx7600Gt Palit;1260
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_128mb_geforce_fx6600_asus_en6600s_1801025963;Видеокарта PCI-E 128Mb GeForce Fx6600 Asus EN6600s;1040
/krasnodar/tovary_dlya_kompyutera/msi_geforce_1050_gaming_2g_1851839649;MSI Geforce 1050 Gaming 2G;4500
/krasnodar/tovary_dlya_kompyutera/igrovaya_videokarta_rx480_1823227325;Игровая видеокарта Rx480;5000
/krasnodar/tovary_dlya_kompyutera/videokarta_zotac_gtx560_1gb_1846023228;Видеокарта Zotac GTX560 1GB;2500
/krasnodar/tovary_dlya_kompyutera/gigabyte_hd_4850_silent_cell_778808098;Gigabyte hd 4850 silent cell;2500
/krasnodar/tovary_dlya_kompyutera/asus_gt630_2g_1832148412;Asus GT630 2G;3000
/krasnodar/tovary_dlya_kompyutera/rx_570_4gb_1850738309;Rx 570 4gb;5000
/krasnodar/tovary_dlya_kompyutera/nvidia_gts_250_1841794786;Nvidia GTS 250;1000
/krasnodar/tovary_dlya_kompyutera/gt_1030_2gb_1825045578;GT 1030 2gb;3000
/krasnodar/tovary_dlya_kompyutera/videokarta_na_zapchasti_1844229458;Видеокарта на запчасти;1000
/krasnodar/tovary_dlya_kompyutera/videokarta_gigabyte_gtx_660ti_oc_1848824300;Видеокарта Gigabyte GTX 660ti OC;3000
/krasnodar/tovary_dlya_kompyutera/videokarta_sapphire_rx_470_4g_1838978087;Видеокарта Sapphire RX 470 4G;5500
/krasnodar/tovary_dlya_kompyutera/videokarta_asus_gtx_1060_dual_oc_3gb_1846177868;Видеокарта Asus GTX 1060 dual OC (3GB);6000
/krasnodar/tovary_dlya_kompyutera/msi_amd_radeon_rx_570_gaming_x_256_bit_v_otl_sost_1824233861;MSI AMD Radeon RX 570 gaming X 256 бит в отл сост;5490
/krasnodar/tovary_dlya_kompyutera/videokarta_1853437760;Видеокарта;3500
/krasnodar/tovary_dlya_kompyutera/rx_470_4gb_asus_his_gigabyte_1625059878;Rx 470 4gb asus, his, gigabyte;4000
/krasnodar/tovary_dlya_kompyutera/asus_gtx670-dc2t-2gd5_2_gb_1763059070;Asus GTX670-DC2T-2GD5 2 гб;6000
/krasnodar/tovary_dlya_kompyutera/videokarta_palit_gtx_465_1852273208;Видеокарта Palit GTX 465;2000
/krasnodar/tovary_dlya_kompyutera/videokarta_palit_nvidia_geforce_gf9500gt_512mb_1846782536;Видеокарта Palit nVidia geforce Gf9500gt 512mb;1000
/krasnodar/tovary_dlya_kompyutera/videokarta_nvidia_gt_1030_kfa2_1834109687;Видеокарта nvidia GT 1030 KFA2;4500
/krasnodar/tovary_dlya_kompyutera/videokarta_gigabyte_gv-nx86t256h_oem_gf8600gt_25_1846866006;Видеокарта Gigabyte GV-NX86T256H, OEM GF8600GT, 25;1000
/krasnodar/tovary_dlya_kompyutera/videokarta_pci-e_nvidia_nxg210_512md2-b_geforce_1846153770;Видеокарта PCI-E nvidia NXG210 512MD2-B GeForce;1000
/krasnodar/tovary_dlya_kompyutera/rayzer_pci-e_1846509451;Райзер pci-e;2000
/krasnodar/tovary_dlya_kompyutera/videokarta_1282248227;Видеокарта;1500
/krasnodar/tovary_dlya_kompyutera/videokarta_asus_radeon_rx_460_oc_2gb_1832206228;Видеокарта asus Radeon RX 460 oc 2gb;5000
/krasnodar/tovary_dlya_kompyutera/videokarta_sapphire_radeon_rx550_2gb11268-03-20g_1826515615;Видеокарта Sapphire Radeon RX550 2Gb(11268-03-20G);2400
/krasnodar/tovary_dlya_kompyutera/videokarta_1696005980;Видеокарта;1000
/krasnodar/tovary_dlya_kompyutera/nvidia_quadro_k2200_4gb_1846978866;Nvidia quadro K2200 4GB;4000
/krasnodar/tovary_dlya_kompyutera/videokarta_sapphire_radeon_r7_360_nitro_2_gb_gddr5_1829322823;Видеокарта Sapphire radeon R7 360 Nitro 2 Гб gddr5;3000
/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_7850_1gb_wnd93u3_1851880392;Видеокарта Radeon HD 7850 1gb WND93U3;3000
/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_7750_1gb_neo20m3_1850948838;Видеокарта Radeon HD 7750 1gb NEO20M3;3000
/krasnodar/tovary_dlya_kompyutera/gtx_970_zotac_1825270160;Gtx 970 zotac;6000
/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6670_2gb_ej992m_1851502484;Видеокарта Radeon HD 6670 2gb EJ992M;2500
/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_6670_1gb_nesp0210l_1851137690;Видеокарта Radeon HD 6670 1gb nesp0210L;2500
/krasnodar/tovary_dlya_kompyutera/quadro_2000_1gb_1847329230;Quadro 2000 1GB;1500
/krasnodar/tovary_dlya_kompyutera/videokarta_gt_240_1gb_neor939_1851816307;Видеокарта GT 240 1gb neor939;1200
/krasnodar/tovary_dlya_kompyutera/videokarta_gt_220_512mb_mw039rm_1851583381;Видеокарта GT 220 512mb MW039RM;1000
/krasnodar/tovary_dlya_kompyutera/pci-e_nvidia_gt630_asus_2gbgddr3128bit_1829067696;PCI-E Nvidia GT630 asus 2Gb/gddr3/128Bit;2200
/krasnodar/tovary_dlya_kompyutera/videokarta_gt_210_1gb_eqpru73i_1851586173;Видеокарта GT 210 1gb eqpru73I;1200
/krasnodar/tovary_dlya_kompyutera/videokarta_radeon_hd_3650_512mb_donee9d_1851094189;Видеокарта Radeon HD 3650 512mb donee9D;1000
/krasnodar/tovary_dlya_kompyutera/videokarta_nvidia_gt720_2gb_1805490508;Видеокарта nvidia gt720 2gb;1300
/krasnodar/tovary_dlya_kompyutera/gtx_250_1_gb_256bit_1849640781;GTX 250 1 Gb 256bit;1000
